account_id,customer_id,account_type,balance,opened_date
672,786,Savings,2878.99,2018-03-03
673,3221,Checking,2253.54,2015-11-26
674,3591,Checking,7177.37,2016-03-05
675,2997,Checking,29469.29,2017-08-06
676,2910,Checking,41969.98,2019-05-25
677,2042,Savings,35618.05,2020-04-29
678,2189,Checking,2683.45,2020-06-11
679,1876,Savings,48345.69,2018-03-23
680,4094,Savings,9307.81,2023-10-02
681,1173,Checking,45285.41,2023-04-20
682,4408,Checking,36761.28,2018-09-04
683,295,Investment,29719.08,2015-12-02
684,3779,Checking,12333.02,2019-05-07
685,2294,Savings,33083.59,2017-06-30
686,1407,Checking,4742.2,2019-04-26
687,729,Checking,34710.65,2015-10-14
688,1086,Investment,32417.37,2018-08-28
689,4964,Investment,6006.13,2020-07-26
690,4532,Investment,32820.44,2023-09-04
691,1349,Savings,13452.85,2015-10-13
692,2569,Savings,13443.01,2022-07-27
693,4424,Checking,27049.12,2021-04-06
694,2291,Savings,145.32,2018-09-12
695,2658,Savings,45953.08,2018-07-29
696,1123,Checking,27211.58,2023-02-25
697,2597,Checking,17017.31,2021-02-15
698,1408,Checking,25488.2,2016-12-28
699,3107,Checking,10140.28,2015-01-28
700,1717,Investment,10953.25,2021-04-24
701,1295,Checking,1280.41,2020-12-02
702,4422,Investment,42169.43,2021-11-26
703,3409,Savings,24102.02,2020-09-18
704,2090,Checking,16520.57,2023-03-23
705,3949,Investment,35172.3,2021-10-10
706,2349,Checking,47227.1,2022-12-12
707,52,Savings,45280.13,2023-11-11
708,4248,Checking,3347.04,2021-10-28
709,2273,Savings,41766.12,2021-01-22
710,3039,Investment,21134.93,2019-11-11
711,2574,Investment,7746.12,2023-08-12
712,131,Investment,5749.18,2015-01-20
713,739,Investment,27207.41,2016-12-29
714,3858,Checking,19661.9,2021-04-03
715,3057,Investment,3324.0,2022-07-26
716,4999,Investment,11719.58,2020-12-15
717,3150,Checking,37266.75,2017-04-14
718,864,Investment,20389.22,2020-01-31
719,1078,Investment,40645.02,2022-02-04
720,808,Savings,2153.23,2023-10-01
721,955,Checking,19172.32,2021-07-13
722,4609,Checking,39079.93,2016-12-12
723,2658,Checking,5317.39,2022-02-17
724,3234,Savings,37850.57,2021-06-06
725,2013,Checking,35659.79,2021-12-19
726,1763,Savings,15776.61,2020-01-25
727,3676,Savings,14498.3,2021-08-14
728,162,Savings,4098.38,2016-04-14
729,1877,Investment,33698.57,2022-02-16
730,3923,Investment,14139.56,2015-06-05
731,2521,Checking,15083.69,2016-10-01
732,1585,Investment,1554.49,2020-03-01
733,676,Checking,26921.96,2017-05-07
734,2607,Savings,31042.63,2023-09-13
735,164,Savings,12767.4,2018-11-19
736,3841,Savings,7628.06,2022-02-05
737,4670,Investment,14766.79,2020-05-02
738,4567,Checking,1583.45,2020-01-23
739,2914,Savings,999.13,2016-05-11
740,2170,Checking,42802.19,2017-04-18
741,4392,Checking,28730.97,2018-01-16
742,231,Checking,1773.87,2018-08-12
743,4572,Investment,4642.62,2015-03-21
744,4890,Investment,26023.11,2023-08-14
745,263,Checking,32009.4,2023-03-28
746,4930,Checking,44463.22,2018-10-07
747,2194,Savings,15725.42,2016-09-16
748,4637,Checking,7756.48,2015-09-27
749,2670,Savings,14664.08,2022-05-08
750,2044,Investment,1971.78,2018-04-18
751,294,Investment,18934.1,2023-02-20
752,4126,Investment,7774.65,2018-01-23
753,2916,Savings,30441.14,2018-10-30
754,2221,Checking,48079.95,2019-11-06
755,3741,Savings,12462.6,2023-02-25
756,2962,Investment,11451.15,2017-09-06
757,718,Investment,49326.54,2021-01-04
758,2749,Investment,10448.59,2021-09-25
759,3869,Savings,44438.46,2017-04-19
760,1872,Checking,15909.03,2020-05-02
761,968,Investment,1862.02,2017-01-21
762,319,Investment,36829.01,2016-01-21
763,2772,Savings,25922.37,2018-09-07
764,355,Investment,9256.09,2021-10-19
765,779,Investment,11659.41,2016-05-01
766,2918,Savings,29434.93,2020-09-29
767,95,Checking,35440.27,2023-01-03
768,3478,Checking,35057.87,2022-11-30
769,2214,Savings,18470.44,2021-06-17
770,3296,Savings,27086.0,2016-09-12
771,2629,Investment,25649.74,2015-07-29
772,4232,Savings,14262.51,2022-09-16
773,4674,Savings,23249.0,2020-11-26
774,2694,Investment,19241.05,2021-03-10
775,1186,Checking,44186.09,2020-08-25
776,739,Checking,14532.73,2017-09-22
777,97,Checking,17554.94,2016-01-12
778,4030,Checking,22523.78,2020-07-28
779,2495,Savings,28204.78,2017-09-29
780,1453,Savings,6600.47,2021-06-05
781,1706,Savings,44041.84,2019-10-25
782,2238,Investment,40870.02,2020-07-30
783,140,Savings,38384.56,2020-03-05
784,1409,Savings,39085.61,2021-09-08
785,1877,Checking,44446.34,2021-03-18
786,4975,Investment,18417.84,2020-01-22
787,3639,Checking,39192.87,2020-09-06
788,303,Checking,14286.59,2016-10-08
789,1995,Savings,9507.24,2018-10-11
790,1675,Investment,22858.64,2017-03-26
791,284,Savings,40374.85,2020-11-22
792,4569,Savings,28453.89,2018-02-17
793,1890,Investment,32860.76,2016-06-12
794,2338,Checking,32782.68,2019-05-10
795,1071,Savings,37845.48,2015-08-07
796,3268,Savings,25071.59,2021-05-17
797,3329,Savings,4272.35,2021-03-11
798,2234,Investment,4300.95,2016-08-24
799,3332,Investment,34561.49,2021-04-01
800,3453,Checking,13781.68,2016-01-21
801,763,Checking,42393.61,2016-08-31
802,3857,Checking,8421.59,2019-11-30
803,309,Savings,26503.88,2019-07-14
804,1074,Savings,3275.69,2016-10-21
805,227,Savings,48819.2,2015-02-06
806,966,Investment,39831.51,2015-12-06
807,3758,Checking,18769.2,2023-10-27
808,356,Checking,15224.38,2019-07-28
809,407,Investment,17274.1,2018-01-23
810,970,Savings,43120.3,2023-10-18
811,3888,Investment,12030.67,2017-01-06
812,4835,Savings,15159.14,2018-01-07
813,3892,Savings,47814.92,2022-10-04
814,4025,Checking,20680.82,2017-05-25
815,4690,Checking,4904.33,2022-10-05
816,3299,Checking,30696.09,2016-03-10
817,4203,Investment,22158.29,2017-01-04
818,2514,Checking,20341.7,2017-12-23
819,1495,Investment,7607.85,2016-05-23
820,2667,Checking,45057.33,2023-11-09
821,340,Savings,6541.07,2022-07-22
822,2626,Investment,8106.52,2022-01-17
823,3748,Savings,4303.63,2021-03-30
824,1330,Checking,42885.95,2018-09-10
825,3687,Investment,11762.09,2017-03-14
826,4765,Savings,10821.68,2021-01-06
827,1130,Investment,21931.43,2016-01-01
828,880,Savings,29018.35,2015-03-19
829,3408,Savings,14531.22,2015-06-26
830,4838,Savings,18743.25,2017-05-01
831,1691,Investment,19031.02,2022-07-06
832,2869,Investment,18059.2,2017-02-12
833,1568,Savings,47831.35,2015-11-29
834,2989,Investment,42716.82,2019-11-28
835,2162,Checking,36772.63,2015-09-30
836,1373,Savings,46352.07,2023-07-31
837,2159,Checking,44549.21,2021-03-23
838,4678,Investment,46651.52,2022-06-15
839,4415,Investment,4060.54,2016-07-12
840,1775,Checking,41830.15,2017-09-20
841,1757,Savings,5025.07,2017-03-20
842,2165,Checking,9461.4,2017-09-23
843,3258,Investment,33090.59,2020-04-22
844,1830,Checking,45861.53,2015-02-08
845,4892,Checking,14474.93,2017-02-11
846,477,Investment,19156.88,2023-07-23
847,1442,Investment,41783.6,2023-11-09
848,113,Checking,19450.8,2019-10-20
849,1281,Investment,48572.43,2022-02-23
850,3924,Checking,23797.14,2017-06-24
851,2608,Savings,7708.96,2021-07-26
852,3615,Checking,40767.37,2021-03-29
853,2450,Investment,46599.57,2018-04-17
854,4185,Savings,8054.31,2022-06-13
855,2706,Checking,10086.56,2015-09-02
856,3963,Savings,3994.99,2017-06-15
857,3128,Checking,49943.79,2023-02-01
858,1038,Investment,8021.62,2019-07-16
859,3525,Investment,1901.01,2017-04-21
860,1466,Checking,36485.83,2018-02-10
861,3027,Checking,39551.9,2022-02-27
862,1092,Checking,21351.75,2017-05-07
863,4946,Investment,4295.15,2023-10-10
864,1771,Savings,28920.11,2015-11-25
865,3087,Checking,47693.07,2022-02-24
866,3664,Checking,30273.87,2023-04-15
867,2642,Savings,33382.94,2023-06-28
868,1543,Savings,47769.46,2023-12-05
869,1677,Investment,31163.13,2015-02-18
870,4825,Savings,3928.72,2020-08-18
871,2434,Checking,15300.18,2020-12-07
872,2991,Investment,12105.97,2018-01-19
873,1361,Savings,12168.84,2021-10-24
874,602,Investment,44913.1,2016-08-16
875,3623,Checking,29852.46,2021-10-01
876,1383,Investment,49620.89,2023-10-23
877,4882,Savings,48580.46,2023-06-12
878,1004,Checking,16876.47,2016-06-18
879,2813,Checking,12349.95,2018-11-12
880,2179,Investment,20431.65,2017-08-22
881,534,Savings,2025.85,2015-01-14
882,219,Savings,34498.15,2017-04-07
883,388,Investment,29769.62,2018-08-31
884,4852,Investment,37146.35,2020-06-23
885,1107,Investment,47390.38,2022-03-31
886,2605,Investment,1477.48,2015-08-13
887,1132,Checking,14198.15,2022-04-21
888,1402,Investment,29658.66,2022-10-25
889,3881,Checking,47990.73,2019-12-05
890,590,Checking,2452.87,2020-08-13
891,675,Investment,33069.48,2019-02-21
892,3961,Checking,45911.64,2021-11-04
893,4929,Savings,47957.82,2015-04-29
894,3769,Investment,18658.15,2016-04-10
895,2626,Investment,49732.71,2021-10-25
896,2436,Investment,35386.6,2017-11-26
897,4692,Checking,21482.06,2021-04-06
898,2228,Savings,7414.43,2019-11-28
899,1226,Investment,5625.42,2023-08-24
900,804,Checking,3940.96,2022-04-20
901,472,Savings,42767.72,2023-10-02
902,1453,Savings,41238.95,2019-01-18
903,1634,Investment,14202.82,2021-10-19
904,4860,Savings,35024.53,2015-01-06
905,1121,Checking,24465.6,2023-06-21
906,4106,Investment,14957.57,2023-01-01
907,4035,Checking,27374.72,2017-11-29
908,1374,Savings,4371.31,2021-12-05
909,692,Checking,3764.6,2022-06-25
910,1357,Savings,19553.32,2020-05-15
911,1322,Checking,16341.83,2019-11-30
912,4643,Checking,10413.39,2020-08-28
913,1414,Investment,7104.31,2020-03-28
914,1253,Savings,43469.63,2021-09-02
915,510,Investment,13275.96,2019-11-12
916,1096,Investment,3005.89,2017-01-19
917,1432,Checking,14555.4,2023-08-11
918,636,Investment,32537.19,2021-04-25
919,4918,Checking,32666.05,2017-07-12
920,4637,Savings,1535.05,2021-02-14
921,577,Checking,17507.91,2020-03-03
922,3179,Checking,49663.31,2021-06-15
923,727,Checking,23312.17,2022-03-23
924,4121,Savings,28659.27,2023-06-16
925,2147,Investment,1191.21,2023-08-12
926,726,Investment,15682.76,2020-04-28
927,1296,Savings,32659.67,2023-12-07
928,3559,Investment,12757.14,2021-11-27
929,4050,Checking,13314.29,2018-07-31
930,663,Investment,21302.17,2015-03-07
931,3742,Checking,18293.18,2023-02-10
932,3568,Savings,47268.52,2015-07-29
933,4376,Checking,45881.73,2019-07-22
934,4956,Checking,43645.73,2018-06-19
935,951,Checking,187.88,2022-06-30
936,1020,Investment,41511.6,2016-05-21
937,4153,Investment,41033.83,2017-03-28
938,4165,Savings,27095.94,2021-11-15
939,4812,Savings,14520.8,2020-05-09
940,3959,Investment,33083.09,2019-09-04
941,202,Savings,14139.29,2016-07-30
942,2131,Savings,837.44,2019-02-07
943,3822,Savings,30724.68,2016-11-30
944,3227,Investment,4262.38,2023-05-17
945,605,Savings,15888.22,2023-11-16
946,2152,Savings,4431.98,2016-03-31
947,4195,Checking,1324.23,2018-01-01
948,2769,Investment,35927.99,2017-10-09
949,1136,Savings,40538.82,2021-07-24
950,2500,Checking,43275.54,2018-07-31
951,4967,Checking,33753.39,2021-10-10
952,1475,Checking,7089.36,2022-06-24
953,1174,Savings,24958.1,2022-01-25
954,1281,Checking,6509.9,2022-09-23
955,1398,Investment,9599.27,2015-02-07
956,1710,Savings,14869.37,2017-12-14
957,1326,Investment,11622.54,2023-12-01
958,98,Savings,36544.98,2022-03-28
959,3923,Savings,16975.9,2020-04-25
960,2002,Checking,42651.62,2023-04-26
961,989,Savings,5643.37,2015-09-11
962,528,Investment,20941.74,2020-06-24
963,2533,Investment,30617.28,2016-06-11
964,3551,Investment,36363.39,2017-01-20
965,2500,Checking,26373.4,2021-09-13
966,3444,Savings,17936.77,2016-02-24
967,184,Savings,16705.42,2016-12-22
968,1200,Checking,39891.53,2017-12-24
969,676,Checking,31514.4,2023-10-10
970,485,Investment,43936.97,2022-11-11
971,1752,Savings,989.91,2023-04-23
972,1651,Savings,34337.42,2015-07-11
973,334,Investment,23694.37,2022-04-12
974,2896,Investment,19742.74,2020-10-01
975,1718,Checking,17016.35,2017-04-16
976,4378,Savings,1677.94,2023-02-07
977,2184,Savings,14199.12,2023-12-21
978,3296,Savings,39747.49,2018-06-24
979,982,Investment,47773.18,2016-10-10
980,1097,Checking,10962.67,2017-03-11
981,1923,Checking,40724.43,2016-09-30
982,2778,Savings,29974.74,2022-09-18
983,2845,Investment,11546.26,2021-07-24
984,576,Savings,9978.94,2017-01-11
985,2456,Checking,46935.09,2022-02-19
986,4515,Investment,32318.19,2016-03-09
987,4416,Checking,47390.04,2016-04-08
988,921,Investment,10122.41,2018-01-18
989,1711,Checking,3877.9,2021-09-07
990,4445,Checking,41856.42,2023-11-16
991,4,Checking,31182.34,2017-07-08
992,1635,Savings,27207.24,2015-06-03
993,1385,Checking,17679.47,2019-12-02
994,4982,Savings,24811.91,2020-02-09
995,2073,Investment,17999.04,2021-05-08
996,1965,Investment,7247.31,2018-04-27
997,3354,Investment,7289.22,2023-08-02
998,813,Investment,25354.48,2021-05-26
999,2784,Savings,2953.68,2019-03-21
1000,1898,Savings,15430.71,2022-08-27
1001,2212,Investment,14864.7,2018-10-10
1002,2770,Savings,15806.73,2021-03-03
1003,3500,Investment,28981.7,2021-11-26
1004,4679,Investment,15664.91,2022-01-08
1005,2415,Investment,33155.25,2018-04-15
1006,213,Investment,43390.0,2020-02-27
1007,2571,Checking,28736.88,2015-02-07
1008,2495,Investment,42775.21,2018-05-12
1009,368,Checking,10363.89,2023-11-07
1010,4727,Investment,42036.98,2017-08-05
1011,4180,Checking,1716.51,2016-11-24
1012,64,Savings,41869.93,2015-03-12
1013,1210,Investment,45434.55,2022-08-16
1014,3328,Checking,18111.47,2017-10-22
1015,2801,Savings,7068.6,2018-03-12
1016,4071,Investment,23046.05,2016-03-12
1017,3546,Checking,6857.95,2019-01-30
1018,730,Savings,19072.53,2019-06-02
1019,376,Checking,12271.97,2016-04-09
1020,847,Savings,14044.97,2015-01-16
1021,1883,Checking,3190.78,2016-09-29
1022,743,Checking,5963.98,2015-11-14
1023,3573,Investment,11582.89,2018-01-08
1024,2995,Investment,40697.67,2021-02-22
1025,4274,Checking,16629.54,2018-05-26
1026,1690,Checking,36762.28,2023-03-07
1027,1351,Checking,5629.24,2022-08-08
1028,2518,Investment,27922.44,2021-12-29
1029,3703,Checking,40197.05,2016-11-20
1030,1139,Checking,29150.74,2021-06-14
1031,3800,Investment,41398.98,2017-11-03
1032,4490,Savings,10578.95,2022-09-23
1033,3176,Savings,48130.34,2015-08-03
1034,1899,Investment,42142.93,2022-07-29
1035,20,Savings,17035.24,2023-03-08
1036,4384,Investment,670.95,2018-03-25
1037,808,Checking,35668.05,2017-02-04
1038,404,Investment,39824.33,2022-02-27
1039,1504,Investment,20651.33,2020-06-05
1040,4593,Investment,34706.48,2015-01-31
1041,3432,Savings,18193.28,2018-02-23
1042,4467,Investment,49857.01,2020-08-15
1043,230,Savings,17980.13,2018-12-20
1044,3204,Checking,48219.95,2021-12-12
1045,4076,Checking,25717.1,2021-07-27
1046,4107,Checking,33974.53,2019-10-07
1047,1914,Savings,11489.14,2023-08-02
1048,1816,Investment,22632.05,2023-03-29
1049,2925,Investment,9110.64,2015-12-22
1050,1078,Savings,49957.48,2019-07-06
1051,4846,Investment,7071.3,2017-09-23
1052,549,Checking,41481.55,2017-10-14
1053,4606,Checking,1381.36,2019-09-20
1054,534,Investment,18195.59,2016-11-02
1055,3243,Savings,43887.46,2020-02-02
1056,3997,Savings,10411.59,2017-04-23
1057,1007,Investment,25961.94,2016-08-17
1058,2391,Investment,4861.23,2021-08-19
1059,2798,Checking,34615.65,2021-05-25
1060,1122,Checking,27135.57,2020-08-22
1061,2325,Investment,25131.02,2022-05-25
1062,4777,Checking,11181.58,2018-10-26
1063,3086,Checking,38819.99,2021-04-30
1064,4179,Investment,43446.36,2023-12-17
1065,2734,Checking,29810.47,2021-02-17
1066,948,Checking,2031.87,2019-06-06
1067,2551,Investment,49543.52,2019-01-20
1068,1622,Investment,37264.36,2018-07-03
1069,3595,Savings,9382.57,2016-08-22
1070,4493,Savings,630.36,2020-09-16
1071,4630,Investment,47602.17,2017-05-14
1072,2188,Investment,32227.59,2017-09-17
1073,744,Checking,13898.84,2018-07-15
1074,4773,Savings,34606.95,2018-06-16
1075,2483,Investment,26565.1,2019-08-14
1076,1442,Checking,42433.5,2015-01-05
1077,1808,Investment,29124.32,2019-11-02
1078,945,Savings,15390.56,2022-09-24
1079,433,Savings,32471.28,2016-11-03
1080,710,Savings,9493.96,2023-05-18
1081,1083,Checking,5205.7,2016-09-02
1082,3249,Investment,37134.78,2021-11-13
1083,3808,Investment,42602.82,2019-07-13
1084,2728,Checking,38796.03,2020-02-17
1085,2106,Savings,36570.51,2016-10-28
1086,270,Investment,14111.04,2019-05-20
1087,4878,Investment,48584.53,2016-01-18
1088,2199,Investment,8314.42,2016-05-18
1089,1216,Checking,41311.96,2018-08-04
1090,3424,Investment,25197.93,2017-09-24
1091,2864,Checking,29218.29,2016-08-05
1092,901,Checking,45982.69,2023-09-21
1093,2226,Investment,38502.62,2019-03-16
1094,3631,Checking,49266.67,2019-01-24
1095,3008,Investment,40489.9,2019-09-21
1096,2178,Investment,22830.53,2015-10-09
1097,2278,Investment,28257.43,2016-06-19
1098,3384,Savings,25482.7,2016-10-10
1099,1553,Savings,24325.9,2023-03-05
1100,2305,Checking,35051.32,2018-12-24
1101,2253,Checking,48123.17,2021-05-20
1102,2604,Investment,2303.97,2016-11-14
1103,3506,Savings,33222.96,2020-07-08
1104,740,Investment,47857.45,2019-07-02
1105,1870,Investment,4363.65,2022-07-15
1106,3246,Savings,12169.53,2017-12-08
1107,2602,Savings,6164.72,2018-12-24
1108,730,Savings,4296.91,2019-11-07
1109,3094,Checking,17124.33,2023-06-09
1110,2004,Investment,38406.65,2019-03-05
1111,1116,Investment,2062.63,2019-10-24
1112,179,Savings,48346.14,2020-05-03
1113,3686,Investment,5064.85,2017-10-02
1114,2116,Checking,26057.85,2021-03-27
1115,2203,Checking,27373.71,2023-03-02
1116,2307,Investment,30850.68,2021-10-21
1117,206,Checking,9684.52,2016-04-28
1118,2480,Investment,7237.87,2021-09-05
1119,2623,Savings,42665.92,2019-07-26
1120,25,Checking,36932.96,2015-01-03
1121,1144,Checking,789.7,2016-11-26
1122,607,Checking,7834.26,2018-05-19
1123,891,Checking,13897.75,2018-02-09
1124,1320,Savings,21739.42,2018-09-18
1125,747,Investment,35530.92,2015-11-20
1126,2396,Savings,20232.64,2019-05-03
1127,3284,Investment,15198.5,2017-03-13
1128,2158,Checking,4647.55,2018-04-16
1129,237,Investment,32094.78,2019-06-05
1130,4397,Investment,24936.48,2015-09-06
1131,4633,Investment,40369.85,2016-08-06
1132,3432,Savings,10340.67,2016-04-16
1133,2931,Investment,40568.15,2016-04-05
1134,1338,Checking,27065.03,2022-10-04
1135,4967,Investment,30031.59,2018-02-27
1136,4650,Checking,40704.67,2019-09-14
1137,2962,Savings,19945.86,2016-05-15
1138,1524,Investment,29606.91,2022-03-20
1139,1383,Investment,42452.16,2016-12-08
1140,4063,Savings,918.75,2017-10-17
1141,1341,Checking,10519.02,2015-08-01
1142,3491,Checking,2458.6,2018-11-04
1143,1945,Investment,39831.55,2019-01-13
1144,4103,Checking,7470.05,2018-12-09
1145,2950,Checking,1959.43,2022-12-01
1146,1071,Investment,47281.77,2015-06-05
1147,43,Savings,47375.6,2019-11-01
1148,414,Investment,44363.23,2020-06-24
1149,4393,Checking,7286.61,2015-04-24
1150,3824,Savings,22126.99,2021-10-03
1151,3982,Investment,7011.85,2020-04-29
1152,415,Savings,12172.31,2021-11-07
1153,3983,Checking,26990.93,2023-09-02
1154,3783,Savings,25181.79,2023-05-26
1155,2945,Investment,4243.38,2021-10-20
1156,2465,Investment,35683.3,2015-07-02
