investment_id,customer_id,investment_type,amount_invested,return_rate
2676,3401,Stocks,5849.69,0.0374
2677,604,ETF,13139.11,0.0213
2678,2428,Bonds,38721.03,0.0661
2679,2477,Bonds,31967.06,0.0419
2680,830,Stocks,23575.03,0.1094
2681,2084,Mutual Funds,6162.49,0.0781
2682,3001,Mutual Funds,15272.49,0.0711
2683,2553,Mutual Funds,6629.82,0.1084
2684,3134,ETF,20723.08,0.0879
2685,3710,Mutual Funds,42162.79,0.1443
2686,4017,Mutual Funds,4055.55,0.1086
2687,3842,ETF,27850.18,0.1313
2688,3975,ETF,4538.92,0.0974
2689,1624,Stocks,29159.8,0.1236
2690,1814,Mutual Funds,3047.89,0.1215
2691,4675,ETF,2801.43,0.0846
2692,4731,Mutual Funds,9509.41,0.0841
2693,1135,Mutual Funds,13674.38,0.1044
2694,735,Mutual Funds,29383.63,0.1383
2695,2338,ETF,29982.66,0.083
2696,2927,ETF,11325.71,0.0794
2697,1353,Bonds,43140.57,0.0168
2698,1195,Stocks,15436.58,0.115
2699,2001,ETF,21495.35,0.0741
2700,2920,Bonds,18265.39,0.058
2701,985,Stocks,42209.25,0.1089
2702,2460,Bonds,5589.4,0.1448
2703,316,ETF,43420.15,0.1259
2704,4482,Stocks,42366.55,0.1125
2705,279,Mutual Funds,41351.48,0.0711
2706,2088,Bonds,15634.56,0.1037
2707,159,Stocks,49372.02,0.0835
2708,4948,Bonds,41081.26,0.0295
2709,573,Stocks,3936.52,0.1345
2710,740,Bonds,22427.27,0.0539
2711,3038,Stocks,8468.84,0.0639
2712,3810,Stocks,13445.57,0.0319
2713,2513,Mutual Funds,46763.26,0.027
2714,1858,Stocks,39753.8,0.0948
2715,4731,Mutual Funds,45668.72,0.0514
2716,2546,Bonds,34831.78,0.1167
2717,2109,Mutual Funds,49639.47,0.1279
2718,434,ETF,9025.41,0.0773
2719,3205,ETF,42018.75,0.0617
2720,404,Stocks,18587.68,0.1226
2721,1246,ETF,14967.25,0.0745
2722,1984,ETF,5594.71,0.0776
2723,648,ETF,45798.0,0.0125
2724,888,Bonds,4985.13,0.0258
2725,4991,Stocks,43297.42,0.1426
2726,3821,ETF,41587.3,0.0144
2727,1239,Stocks,18891.39,0.0908
2728,4164,Bonds,44454.35,0.1144
2729,4704,Mutual Funds,37720.68,0.0218
2730,1240,Mutual Funds,47444.09,0.1165
2731,1858,ETF,26914.83,0.0503
2732,935,ETF,49064.21,0.0357
2733,200,Stocks,15005.73,0.0496
2734,4082,Mutual Funds,4084.14,0.018
2735,1991,Mutual Funds,46844.81,0.1309
2736,1542,Bonds,22004.75,0.0974
2737,4664,Stocks,44600.9,0.1129
2738,4312,Mutual Funds,44183.06,0.0345
2739,4000,Stocks,49045.05,0.1451
2740,1438,Mutual Funds,35663.17,0.0605
2741,372,ETF,8779.56,0.071
2742,3812,Mutual Funds,29336.73,0.1115
2743,4078,Bonds,40738.06,0.1036
2744,1830,Mutual Funds,31516.36,0.0784
2745,4391,ETF,32180.54,0.0952
2746,4255,ETF,11440.23,0.1027
2747,4300,Stocks,31782.32,0.0925
2748,2311,Stocks,12687.67,0.1492
2749,4028,Stocks,12230.0,0.1103
2750,1680,ETF,2534.33,0.0236
2751,1384,ETF,47929.31,0.0141
2752,3275,ETF,5937.63,0.1463
2753,1483,ETF,35424.33,0.1001
2754,4982,Mutual Funds,37937.15,0.0975
2755,979,Mutual Funds,41692.96,0.1185
2756,1360,ETF,47040.28,0.0108
2757,2031,Mutual Funds,35416.51,0.0528
2758,1589,Bonds,17009.25,0.0961
2759,3088,Mutual Funds,14086.1,0.04
2760,3794,Stocks,46903.35,0.1439
2761,4724,Stocks,30215.61,0.0709
2762,4216,Stocks,20644.98,0.1416
2763,4454,Mutual Funds,29168.73,0.0883
2764,346,Bonds,37926.73,0.0518
2765,2750,ETF,13989.36,0.0662
2766,32,Bonds,21158.62,0.0263
2767,2179,ETF,21009.71,0.0134
2768,1396,Stocks,25510.5,0.0877
2769,4616,Mutual Funds,30586.88,0.0255
2770,2487,ETF,26085.7,0.0654
2771,3913,Bonds,45563.53,0.1245
2772,2643,ETF,20246.39,0.0188
2773,3592,ETF,26724.11,0.0128
2774,4881,ETF,29553.95,0.0316
2775,342,Stocks,36248.66,0.0317
2776,2570,Mutual Funds,8253.98,0.0628
2777,331,Mutual Funds,34348.26,0.0278
2778,2770,Stocks,9012.58,0.1339
2779,259,ETF,39092.81,0.0909
2780,4066,Mutual Funds,34379.5,0.0334
2781,331,Stocks,43550.26,0.1197
2782,3278,Mutual Funds,12243.79,0.095
2783,3201,Mutual Funds,24568.86,0.1411
2784,935,ETF,26335.91,0.05
2785,1238,Stocks,5339.29,0.112
2786,2444,Mutual Funds,6910.96,0.1105
2787,1605,ETF,20880.3,0.0308
2788,2886,Stocks,19369.72,0.0605
2789,4256,Mutual Funds,16586.25,0.0638
2790,1086,Mutual Funds,19724.68,0.0296
2791,4694,Mutual Funds,11699.92,0.1053
2792,3670,Stocks,39232.24,0.1039
2793,2571,Stocks,32580.77,0.1295
2794,2560,Mutual Funds,25795.67,0.1075
2795,3189,Mutual Funds,6189.45,0.0887
2796,604,ETF,14936.98,0.0615
2797,4224,Stocks,43865.11,0.0323
2798,4152,Stocks,43889.01,0.0361
2799,4200,Mutual Funds,46291.78,0.1072
2800,4618,ETF,45993.99,0.096
2801,808,Mutual Funds,36130.46,0.1122
2802,2196,Stocks,10609.05,0.0815
2803,2545,ETF,1037.81,0.0233
2804,799,ETF,28604.83,0.0135
2805,4507,Mutual Funds,3206.22,0.0274
2806,1542,ETF,28241.22,0.0125
2807,2595,Mutual Funds,8554.89,0.0504
2808,4833,Bonds,26051.83,0.0835
2809,1098,ETF,42822.04,0.0174
2810,2470,ETF,42552.07,0.039
2811,1005,Stocks,13700.38,0.0438
2812,61,Stocks,46457.86,0.0548
2813,3783,Bonds,44056.35,0.075
2814,3561,Bonds,42244.01,0.1001
2815,2915,Mutual Funds,23877.66,0.0147
2816,2072,Bonds,36034.35,0.0677
2817,1668,Mutual Funds,20032.98,0.0372
2818,650,Stocks,22326.65,0.0535
2819,3845,Stocks,49940.58,0.0117
2820,3646,ETF,10983.66,0.1346
2821,3480,ETF,38888.53,0.0489
2822,520,Stocks,19328.42,0.0198
2823,946,Stocks,15814.82,0.135
2824,2290,Mutual Funds,6286.73,0.0653
2825,1356,Stocks,46845.45,0.0659
2826,2939,Stocks,10897.99,0.0907
2827,1322,Mutual Funds,5287.83,0.07
2828,991,Bonds,17291.6,0.1038
2829,4964,Stocks,18553.51,0.1356
2830,4061,Bonds,45913.97,0.0921
2831,1743,Mutual Funds,41993.66,0.0936
2832,2312,ETF,28257.12,0.0986
2833,544,Stocks,48579.71,0.1034
2834,4002,Stocks,38698.8,0.1094
2835,810,ETF,4954.2,0.1321
2836,410,Stocks,9694.49,0.1102
2837,3404,Stocks,33087.3,0.0547
2838,1169,Stocks,4855.94,0.1241
2839,3996,Bonds,41650.47,0.0225
2840,2480,Bonds,49247.17,0.0592
2841,3448,Bonds,33317.94,0.0248
2842,734,Mutual Funds,26964.75,0.0327
2843,2435,ETF,44675.94,0.0996
2844,1584,ETF,26851.54,0.0693
2845,4268,ETF,32766.69,0.0766
2846,650,ETF,5460.82,0.0893
2847,2967,ETF,23784.37,0.0436
2848,374,Stocks,18532.14,0.0418
2849,4671,ETF,22011.3,0.0961
2850,4980,Stocks,22561.72,0.0483
2851,3149,Stocks,32198.44,0.0408
2852,4852,ETF,24298.95,0.0217
2853,4143,Bonds,19157.15,0.0165
2854,4392,ETF,6746.04,0.1408
2855,1218,Stocks,46299.67,0.0508
2856,1607,Bonds,25437.68,0.1013
2857,762,Stocks,8232.45,0.0138
2858,4107,Bonds,35963.6,0.0944
2859,1443,Stocks,13651.58,0.0281
2860,3921,ETF,15516.08,0.1468
2861,3935,Mutual Funds,37481.27,0.0521
2862,4096,Stocks,21128.55,0.1402
2863,4541,ETF,16956.23,0.0398
2864,1822,Mutual Funds,41784.14,0.0686
2865,9,Stocks,37705.51,0.1117
2866,1833,Mutual Funds,15205.97,0.08
2867,4848,Stocks,2455.22,0.0266
2868,2008,Mutual Funds,6978.51,0.0919
2869,3838,Stocks,39463.32,0.1465
2870,1014,Stocks,40075.71,0.0216
2871,2745,Mutual Funds,26123.89,0.1385
2872,3885,Bonds,15646.17,0.0744
2873,964,Stocks,25878.98,0.0481
2874,3719,Bonds,12073.44,0.1223
2875,4141,ETF,42349.51,0.1424
2876,3887,Bonds,5059.54,0.1445
2877,4743,Mutual Funds,43766.48,0.0509
2878,2033,Stocks,26672.18,0.0685
2879,687,ETF,47415.09,0.1271
2880,2388,ETF,31020.69,0.1084
2881,3229,Mutual Funds,3225.73,0.0747
2882,2027,Bonds,21981.43,0.0958
2883,3467,Stocks,27575.45,0.0566
2884,691,Mutual Funds,21857.21,0.0245
2885,2564,Bonds,15100.16,0.0948
2886,4735,ETF,3536.71,0.105
2887,772,Bonds,11813.9,0.146
2888,4112,Mutual Funds,16196.9,0.0941
2889,2264,Bonds,33006.31,0.1247
2890,1820,ETF,37276.45,0.1331
2891,1658,Stocks,11892.75,0.0237
2892,4357,Bonds,30991.81,0.1076
2893,3463,Bonds,10248.85,0.141
2894,2186,Bonds,8324.39,0.0369
2895,1074,ETF,33593.13,0.0283
2896,3014,Stocks,39885.04,0.0281
2897,514,Stocks,43849.83,0.1224
2898,1085,ETF,19823.77,0.0356
2899,228,Stocks,22602.2,0.1041
2900,490,Bonds,6570.2,0.1128
2901,1106,Stocks,15894.53,0.1334
2902,1735,Bonds,33559.34,0.1055
2903,2803,Mutual Funds,21145.74,0.0454
2904,1636,Bonds,38848.59,0.0284
2905,2576,Bonds,10031.73,0.0171
2906,4296,ETF,2231.14,0.1275
2907,581,ETF,41703.94,0.0744
2908,3396,Stocks,38567.9,0.0536
2909,211,Stocks,40302.33,0.0851
2910,2067,Mutual Funds,12989.23,0.0697
2911,2862,Mutual Funds,29439.73,0.097
2912,4246,Mutual Funds,17437.64,0.0311
2913,49,Stocks,9712.78,0.049
2914,115,Stocks,7414.48,0.0885
2915,4755,ETF,46749.35,0.0507
2916,2370,Stocks,29014.96,0.1347
2917,1639,Mutual Funds,6278.4,0.0952
2918,3199,Bonds,32490.83,0.137
2919,9,Bonds,13058.56,0.0248
2920,2083,ETF,11913.42,0.0678
2921,2310,ETF,39367.99,0.0171
2922,3790,ETF,5699.53,0.0402
2923,2207,Bonds,30162.39,0.0257
2924,1485,Mutual Funds,41152.81,0.1445
2925,4736,Mutual Funds,28311.18,0.0711
2926,1795,Mutual Funds,37246.3,0.1104
2927,2183,Mutual Funds,5431.46,0.0686
2928,1911,Bonds,35110.52,0.0434
2929,3555,Bonds,35575.56,0.0702
2930,618,ETF,49256.84,0.1456
2931,1170,ETF,11052.83,0.0935
2932,3657,Mutual Funds,9608.26,0.1152
2933,4143,ETF,34185.83,0.0902
2934,4934,Bonds,47434.21,0.1159
2935,1868,Mutual Funds,5365.13,0.0219
2936,3396,Mutual Funds,4737.17,0.0235
2937,1809,Bonds,28745.36,0.0276
2938,983,Bonds,18776.22,0.0201
2939,335,Stocks,13682.84,0.0135
2940,1107,Stocks,2031.54,0.1449
2941,3995,Mutual Funds,13153.33,0.1493
2942,4420,Bonds,48806.79,0.1485
2943,509,Mutual Funds,48415.84,0.0137
2944,3180,Mutual Funds,40344.42,0.0281
2945,4924,ETF,17687.69,0.0736
2946,4563,Mutual Funds,28267.73,0.0906
2947,2066,Stocks,4170.01,0.0238
2948,1175,Stocks,45881.1,0.0774
2949,3618,Bonds,16410.05,0.0989
2950,514,Bonds,49945.13,0.1189
2951,1394,Stocks,41996.92,0.1316
2952,532,Mutual Funds,4519.22,0.0944
2953,1800,Bonds,47118.94,0.0178
2954,3118,ETF,22777.93,0.0171
2955,4588,Bonds,4060.66,0.0899
2956,1239,Mutual Funds,20096.48,0.082
2957,2200,Stocks,8054.96,0.1361
2958,1910,ETF,38012.73,0.0593
2959,1274,Bonds,4503.44,0.1107
2960,3692,Mutual Funds,37821.96,0.0854
2961,2949,Stocks,42623.75,0.1331
2962,3616,Stocks,23739.93,0.0495
2963,3970,Mutual Funds,21258.77,0.0165
2964,1329,Mutual Funds,46978.86,0.1422
2965,2528,Bonds,40064.21,0.0229
2966,365,Bonds,38186.81,0.1337
2967,4468,Bonds,46784.06,0.0732
2968,1485,Mutual Funds,23553.62,0.1299
2969,1825,ETF,9561.09,0.0935
2970,4892,Mutual Funds,7584.05,0.1432
2971,3085,Stocks,33953.2,0.0947
2972,4362,ETF,18230.72,0.0335
2973,1629,Bonds,11273.92,0.0139
2974,1897,Stocks,24151.99,0.1176
2975,4402,Mutual Funds,14968.76,0.025
2976,2726,Stocks,14280.08,0.011
2977,549,Bonds,41776.21,0.0563
2978,4852,ETF,44357.45,0.1314
2979,2939,Stocks,19799.75,0.0158
2980,1369,Stocks,9641.33,0.082
2981,3007,Stocks,6529.21,0.0215
2982,2807,Mutual Funds,40205.05,0.1321
2983,498,ETF,48070.91,0.0468
2984,3528,Mutual Funds,41988.22,0.0559
2985,4334,Mutual Funds,12484.43,0.0726
2986,4897,Mutual Funds,38835.84,0.0122
2987,1643,Stocks,34902.57,0.1237
2988,1373,Stocks,46657.31,0.0812
2989,2418,Bonds,44705.56,0.0541
2990,2098,Mutual Funds,11378.1,0.0896
2991,3168,Mutual Funds,1486.5,0.1237
2992,316,Stocks,28501.54,0.0135
2993,2198,Stocks,45830.23,0.0143
2994,3324,Mutual Funds,15955.45,0.0769
2995,2036,ETF,30981.89,0.1441
2996,180,Mutual Funds,48127.42,0.1269
2997,2380,ETF,48154.85,0.1157
2998,1103,ETF,23271.21,0.1085
2999,3156,ETF,29146.57,0.0338
3000,2631,Stocks,5736.2,0.0187
3001,2194,Mutual Funds,34094.36,0.074
3002,3709,ETF,9976.77,0.018
3003,4542,Mutual Funds,21937.67,0.0621
3004,3774,Mutual Funds,44673.31,0.0783
3005,4902,ETF,3542.32,0.1117
3006,4042,Bonds,16077.06,0.0618
3007,1316,Bonds,49304.41,0.1429
3008,3134,Stocks,28440.22,0.0529
3009,456,Mutual Funds,9346.52,0.066
3010,323,Bonds,47661.27,0.0739
3011,796,ETF,24121.98,0.1148
3012,962,Bonds,33368.26,0.0233
3013,3399,Stocks,7519.64,0.0195
3014,4605,Bonds,49236.64,0.1284
3015,1130,Bonds,13246.17,0.1455
3016,4035,Bonds,6896.92,0.0817
3017,2580,Bonds,10031.97,0.1292
3018,4097,Mutual Funds,13177.67,0.0416
3019,1540,ETF,23354.97,0.105
3020,2729,ETF,19597.13,0.1353
3021,2378,Bonds,49939.88,0.149
3022,4250,Stocks,2676.82,0.0271
3023,4923,Bonds,28523.93,0.0289
3024,3374,Mutual Funds,45342.6,0.0789
3025,452,Stocks,36581.79,0.0215
3026,7,Mutual Funds,25911.99,0.0388
3027,1374,ETF,45357.15,0.0182
3028,436,Mutual Funds,42842.27,0.052
3029,1549,ETF,47593.39,0.0529
3030,1466,Mutual Funds,12745.21,0.0429
3031,1022,Stocks,7697.36,0.0184
3032,528,Stocks,47376.83,0.0695
3033,855,Stocks,23962.17,0.0632
3034,4704,Bonds,19412.41,0.0169
3035,3201,Mutual Funds,18167.37,0.0238
3036,1951,Stocks,16488.96,0.0619
3037,889,ETF,27834.89,0.0119
3038,4641,Mutual Funds,1669.83,0.1435
3039,717,Bonds,45239.02,0.1307
3040,4778,Stocks,23633.58,0.1289
3041,3125,Mutual Funds,6483.47,0.121
3042,4125,Mutual Funds,25537.06,0.011
3043,2628,Bonds,41207.06,0.0182
3044,1435,ETF,30755.76,0.0598
3045,3552,Stocks,23277.68,0.079
3046,3298,ETF,36932.93,0.0573
3047,1415,Bonds,31719.97,0.1047
3048,3480,Stocks,33653.65,0.0798
3049,2815,Bonds,48055.22,0.1123
3050,4152,Bonds,4771.36,0.1399
3051,982,ETF,43890.67,0.1419
3052,1474,Stocks,43703.74,0.0633
3053,1667,Mutual Funds,14644.28,0.0791
3054,3725,Stocks,42411.32,0.069
3055,1876,Bonds,30674.19,0.0784
3056,4384,Bonds,43718.32,0.0198
3057,4673,Stocks,10833.73,0.0513
3058,4611,Stocks,13726.88,0.0893
3059,4952,Mutual Funds,3210.55,0.0975
3060,1620,Bonds,34423.49,0.1296
3061,2827,Bonds,5630.66,0.0417
3062,1934,Stocks,38033.06,0.0859
3063,2400,Bonds,8699.29,0.0144
3064,1273,Mutual Funds,24527.41,0.0317
3065,3712,Bonds,11695.81,0.053
3066,1722,Stocks,45044.13,0.1111
3067,4388,Stocks,9130.38,0.0554
3068,4365,Bonds,40297.93,0.068
3069,3437,Mutual Funds,43794.37,0.0896
3070,3284,Bonds,35209.72,0.1206
3071,4157,ETF,1054.46,0.043
3072,1473,Bonds,17989.09,0.0911
3073,382,ETF,3543.66,0.0493
3074,2029,Bonds,43610.01,0.0469
3075,4011,Mutual Funds,25435.3,0.0794
3076,2511,Bonds,42214.49,0.1132
3077,3597,Mutual Funds,3729.55,0.0594
3078,237,ETF,12286.59,0.0932
3079,1821,Mutual Funds,35931.06,0.1063
3080,3264,ETF,34842.48,0.0336
3081,1852,Stocks,11282.52,0.0333
3082,1089,ETF,22524.93,0.1016
3083,3981,Stocks,21869.89,0.076
3084,564,Mutual Funds,27780.9,0.0859
3085,4578,Bonds,48751.48,0.018
3086,614,ETF,29996.75,0.0841
3087,749,Mutual Funds,34297.64,0.1256
3088,2947,Mutual Funds,7395.9,0.0191
3089,3497,Bonds,11125.63,0.1174
3090,4787,ETF,39515.63,0.1392
3091,1332,Bonds,23213.35,0.1374
3092,4226,Bonds,32931.02,0.103
3093,4511,Stocks,35205.88,0.1192
3094,2487,ETF,30567.17,0.0771
3095,2991,Stocks,38403.45,0.0997
3096,51,ETF,1870.19,0.1169
3097,2810,ETF,5773.42,0.0435
3098,3476,Stocks,22275.9,0.1034
3099,4183,Stocks,27128.43,0.0316
3100,501,Stocks,44689.29,0.0887
3101,75,ETF,41377.19,0.099
3102,3715,ETF,24160.47,0.0684
3103,1056,Bonds,39437.63,0.0945
3104,4485,Stocks,5900.29,0.1247
3105,496,ETF,5540.66,0.1332
3106,621,Mutual Funds,15461.33,0.0502
3107,4745,ETF,36739.57,0.0894
3108,3406,Stocks,17065.68,0.0938
3109,783,Stocks,5098.46,0.0451
3110,150,Bonds,13443.19,0.0254
3111,1877,Bonds,41452.29,0.1459
3112,748,ETF,8529.52,0.0602
3113,3428,Stocks,12081.83,0.0107
3114,907,Stocks,38439.51,0.0719
3115,3296,Stocks,9022.51,0.1195
3116,1347,Mutual Funds,43766.47,0.123
3117,4667,Bonds,23934.0,0.0634
3118,608,Stocks,10508.69,0.0754
3119,722,Bonds,47166.47,0.075
3120,4245,Stocks,19028.22,0.0288
3121,2812,Mutual Funds,31900.01,0.0614
3122,663,ETF,24245.02,0.0979
3123,2318,Stocks,25051.46,0.0149
3124,3910,Mutual Funds,11300.51,0.0274
3125,2140,Mutual Funds,37646.88,0.0528
3126,3217,ETF,11751.1,0.1487
3127,2030,ETF,6245.72,0.0495
3128,4249,ETF,19582.99,0.0823
3129,4545,ETF,46393.71,0.15
3130,3764,Stocks,33442.94,0.0934
3131,2710,Mutual Funds,15473.36,0.0448
3132,4619,ETF,22803.13,0.1084
3133,661,Stocks,27024.61,0.1211
3134,1087,Bonds,32295.99,0.1197
3135,918,ETF,16258.72,0.0228
3136,4581,Stocks,20635.51,0.0846
3137,525,ETF,10453.43,0.07
3138,3351,Stocks,11180.36,0.0855
3139,4051,Mutual Funds,21567.24,0.1001
3140,4114,Stocks,41423.23,0.0319
3141,3820,Stocks,35489.51,0.0639
3142,94,ETF,13621.04,0.0109
3143,2787,Bonds,42620.68,0.1227
3144,1314,Mutual Funds,32602.91,0.0824
3145,1130,Mutual Funds,25804.99,0.0791
3146,3555,Stocks,27906.14,0.0182
3147,1186,Bonds,1606.14,0.0557
3148,685,ETF,12456.34,0.0351
3149,3367,Mutual Funds,41120.05,0.0958
3150,2895,Stocks,29938.59,0.0747
3151,1802,ETF,10600.97,0.0772
3152,1647,ETF,32886.84,0.0713
3153,3617,ETF,20541.0,0.1089
3154,159,Mutual Funds,25868.96,0.0853
3155,4333,ETF,45549.54,0.0287
3156,1920,Stocks,26545.31,0.1206
3157,99,Bonds,35778.0,0.1004
3158,3754,Bonds,47230.32,0.1044
3159,1764,Stocks,19695.02,0.0125
3160,430,ETF,7323.13,0.1368
3161,2326,ETF,15757.53,0.1178
3162,3063,ETF,15586.45,0.1085
3163,19,Bonds,15654.11,0.0242
3164,100,Mutual Funds,8150.95,0.1182
3165,4957,Mutual Funds,37896.07,0.0491
3166,832,Mutual Funds,44690.67,0.1331
3167,1066,ETF,38691.69,0.1293
3168,116,Stocks,34629.56,0.1197
3169,3212,Bonds,12829.29,0.0126
3170,1179,ETF,19407.79,0.0473
3171,2216,Mutual Funds,9880.48,0.1062
3172,4877,Mutual Funds,23136.89,0.0902
3173,4124,ETF,11030.22,0.0812
3174,1080,Bonds,9376.32,0.1403
3175,4337,Bonds,4029.04,0.1491
3176,3849,Stocks,18469.78,0.0861
3177,4121,Stocks,27967.49,0.0974
3178,198,ETF,11610.34,0.1445
3179,4564,Stocks,47599.45,0.086
3180,2744,Stocks,17844.22,0.0308
3181,4,ETF,15087.15,0.101
3182,4667,Mutual Funds,23118.81,0.1332
3183,4037,Stocks,33553.33,0.1288
3184,1160,ETF,33568.5,0.0274
3185,1829,Bonds,10354.62,0.0819
3186,289,Bonds,32910.71,0.0941
3187,1095,Stocks,31362.16,0.0993
3188,4113,Mutual Funds,19243.66,0.0322
3189,3316,Bonds,31206.67,0.0541
3190,98,Bonds,22236.94,0.1291
3191,265,Mutual Funds,45736.29,0.0911
3192,3369,Stocks,22356.88,0.1235
3193,1363,Bonds,28066.66,0.013
3194,4062,ETF,42149.12,0.1087
3195,2960,Mutual Funds,20149.08,0.1054
3196,3992,Stocks,6432.47,0.0214
3197,2197,Mutual Funds,1270.29,0.1441
3198,2654,ETF,4213.87,0.0538
3199,3590,Stocks,22068.71,0.1421
3200,2928,Stocks,31567.42,0.013
3201,4833,Stocks,48186.91,0.0737
3202,216,ETF,8334.84,0.104
3203,4884,Mutual Funds,35458.37,0.049
3204,1947,Stocks,37933.25,0.0306
3205,1940,Bonds,3713.15,0.1356
3206,4318,ETF,14715.15,0.0105
3207,3826,ETF,36186.85,0.1104
3208,3704,Mutual Funds,6079.39,0.078
3209,645,Mutual Funds,47083.17,0.1063
3210,1494,Stocks,7805.55,0.0204
3211,3851,ETF,45587.33,0.1086
3212,2097,Mutual Funds,49689.28,0.1055
3213,3582,Bonds,46502.69,0.1472
3214,3035,ETF,47738.64,0.0681
3215,310,ETF,28036.42,0.0357
3216,3333,Mutual Funds,20916.44,0.1207
3217,383,Mutual Funds,7183.38,0.0255
3218,1540,Bonds,2617.48,0.1199
3219,3978,Mutual Funds,29466.43,0.0155
3220,224,Bonds,46988.89,0.0479
3221,2689,Bonds,49901.72,0.0667
3222,1435,Stocks,31617.47,0.0275
3223,2722,Bonds,45422.39,0.0672
3224,4837,Bonds,27725.66,0.097
3225,3099,Mutual Funds,37842.04,0.0341
3226,1974,Stocks,26850.85,0.0511
3227,3290,Mutual Funds,38391.69,0.0822
3228,3269,Bonds,15577.51,0.1418
3229,2764,Mutual Funds,34312.89,0.08
3230,3262,Bonds,41453.67,0.1323
3231,2897,Stocks,45772.16,0.0994
3232,1021,Mutual Funds,47725.67,0.0303
3233,519,Mutual Funds,6851.69,0.0621
3234,4399,Stocks,14047.42,0.1445
3235,2475,ETF,9565.93,0.1482
3236,2206,Stocks,42455.12,0.086
3237,1089,Bonds,6255.38,0.0699
3238,4643,Bonds,22620.11,0.1222
3239,4097,Bonds,39765.34,0.1335
3240,4309,Mutual Funds,46439.5,0.0589
3241,1248,ETF,48309.27,0.0839
3242,4061,Mutual Funds,18041.24,0.1225
3243,994,ETF,29695.06,0.1214
3244,4824,Stocks,22897.48,0.0288
3245,4652,Bonds,24133.09,0.0373
3246,2695,ETF,23994.9,0.1093
3247,4155,ETF,23215.88,0.1162
3248,4017,Mutual Funds,45235.89,0.0543
3249,4370,Stocks,12864.35,0.1029
3250,3755,Bonds,30760.03,0.0437
3251,3465,Stocks,6521.38,0.1441
3252,2812,Bonds,13785.17,0.0213
3253,3290,Bonds,47363.1,0.068
3254,4024,Mutual Funds,30186.04,0.0688
3255,3563,ETF,30103.41,0.1102
3256,2400,Stocks,28279.84,0.0226
3257,193,Mutual Funds,42152.68,0.0773
3258,2306,Stocks,43384.73,0.028
3259,2085,Mutual Funds,5191.95,0.1394
3260,3490,ETF,6105.72,0.1214
3261,3088,Stocks,41248.07,0.1056
3262,2566,ETF,32689.94,0.0314
3263,3636,Stocks,22696.88,0.1179
3264,2426,ETF,13747.95,0.0911
3265,3705,Stocks,49067.37,0.1492
3266,1411,Bonds,32016.18,0.069
3267,3711,ETF,19091.4,0.0659
3268,1298,Stocks,8078.11,0.1362
3269,3990,Bonds,26484.23,0.0158
3270,2696,Stocks,45573.48,0.11
3271,2217,Mutual Funds,12764.65,0.0385
3272,4901,Mutual Funds,44260.68,0.1136
3273,1804,Mutual Funds,22585.9,0.0516
3274,924,Mutual Funds,44936.41,0.044
3275,4960,Bonds,35737.78,0.1114
3276,4397,ETF,32708.52,0.0757
3277,4386,Bonds,30825.33,0.0185
3278,4152,Bonds,44070.33,0.0825
3279,2075,ETF,36598.0,0.1238
3280,2499,ETF,35658.79,0.0637
3281,2187,ETF,17736.97,0.0321
3282,3346,ETF,48089.58,0.1401
3283,304,Mutual Funds,24648.84,0.0674
3284,2115,Stocks,41191.35,0.1325
3285,1414,Mutual Funds,29835.02,0.0127
3286,2146,Stocks,18727.4,0.1146
3287,4234,Stocks,36846.74,0.0151
3288,1610,Stocks,42914.25,0.1434
3289,4764,ETF,22553.74,0.1288
3290,3252,Bonds,14723.9,0.087
3291,2743,ETF,19281.29,0.1137
3292,4584,ETF,30112.73,0.1285
3293,369,Bonds,34426.21,0.071
3294,5000,Stocks,45935.6,0.0129
3295,2907,Mutual Funds,26937.34,0.0542
3296,1555,ETF,45265.71,0.1272
3297,827,Bonds,41424.28,0.1007
3298,688,Stocks,44723.61,0.0335
3299,307,Mutual Funds,21152.71,0.0906
3300,1941,ETF,3535.13,0.0404
3301,4882,Bonds,8837.6,0.1401
3302,3196,Mutual Funds,37783.12,0.0915
3303,1884,Mutual Funds,24614.1,0.1239
3304,2760,Mutual Funds,28354.62,0.1176
3305,1713,Mutual Funds,27193.37,0.0128
3306,3984,Mutual Funds,42947.51,0.0479
3307,2295,ETF,4395.55,0.1476
3308,2798,Bonds,10474.53,0.0944
3309,1468,ETF,11939.19,0.0769
3310,3254,Stocks,22478.11,0.0243
3311,4650,ETF,9648.51,0.0698
3312,90,Mutual Funds,2516.05,0.0329
3313,2362,Bonds,19709.44,0.0747
3314,2589,Stocks,11467.44,0.116
3315,3576,Stocks,21609.87,0.101
3316,2110,ETF,4164.65,0.1165
3317,741,ETF,14942.58,0.0609
3318,1727,ETF,44023.68,0.0251
3319,4747,Mutual Funds,32539.48,0.1017
3320,4159,Stocks,17172.2,0.0663
3321,2091,Mutual Funds,32681.57,0.0472
3322,3347,ETF,12923.55,0.1445
3323,2027,Stocks,44550.19,0.0975
3324,1768,ETF,21255.98,0.0922
3325,3152,Mutual Funds,7598.5,0.0268
3326,297,Mutual Funds,15961.0,0.0169
3327,607,Mutual Funds,20503.44,0.1203
3328,883,Mutual Funds,11590.77,0.073
3329,1821,ETF,43256.55,0.1345
3330,3806,Stocks,33735.27,0.0871
3331,215,Mutual Funds,1909.69,0.1436
3332,3921,Bonds,23407.67,0.1191
3333,1466,Mutual Funds,11682.56,0.0757
