transaction_id,account_id,transaction_date,amount,transaction_type
601,4075,2023-12-13,-4093.47,Withdrawal
602,4206,2023-07-04,-4223.78,Withdrawal
603,1899,2023-12-19,2668.35,Withdrawal
604,2518,2023-08-12,810.06,Deposit
605,3488,2023-11-03,1184.87,Deposit
606,1849,2023-09-23,666.33,Withdrawal
607,3559,2023-05-21,4308.57,Deposit
608,5951,2023-12-30,-4412.86,Withdrawal
609,84,2023-07-03,-3589.05,Deposit
610,4573,2023-03-14,-3633.3,Withdrawal
611,3654,2023-07-02,2052.12,Deposit
612,6,2023-10-03,-3720.06,Withdrawal
613,2896,2023-02-10,-2017.13,Deposit
614,1012,2023-09-09,3607.48,Deposit
615,4938,2023-05-16,-568.93,Deposit
616,1234,2023-09-17,354.16,Deposit
617,4032,2023-05-27,3899.06,Deposit
618,1773,2023-02-16,-1687.29,Deposit
619,5028,2023-05-08,540.31,Deposit
620,103,2023-03-23,-1.14,Deposit
621,4503,2023-02-27,-4942.29,Deposit
622,299,2023-07-04,-3384.28,Deposit
623,2711,2023-08-06,3723.44,Deposit
624,4238,2023-02-20,-2007.52,Deposit
625,3097,2023-01-23,3052.92,Withdrawal
626,5199,2023-08-12,812.46,Deposit
627,5460,2023-04-05,2060.79,Withdrawal
628,3761,2023-07-03,4346.31,Deposit
629,1034,2023-08-21,4393.58,Withdrawal
630,4900,2023-07-07,-4125.89,Deposit
631,4370,2023-05-09,-2562.27,Withdrawal
632,4641,2023-01-24,-912.28,Deposit
633,4864,2023-10-28,4008.05,Deposit
634,974,2023-01-13,-1765.94,Deposit
635,4966,2023-03-28,-3289.06,Withdrawal
636,4227,2023-12-16,1456.87,Deposit
637,2303,2023-12-25,-4362.36,Deposit
638,494,2023-05-30,-807.43,Withdrawal
639,412,2023-03-13,-1086.58,Withdrawal
640,401,2023-07-08,3516.71,Deposit
641,5681,2023-11-17,4329.71,Withdrawal
642,2742,2023-08-19,-313.35,Deposit
643,5488,2023-05-03,3424.2,Withdrawal
644,4594,2023-06-22,-3226.62,Withdrawal
645,403,2023-01-25,2434.96,Withdrawal
646,1314,2023-01-09,1531.49,Deposit
647,5867,2023-06-07,-2314.63,Withdrawal
648,1843,2023-08-09,1887.48,Withdrawal
649,4218,2023-07-19,-3182.44,Withdrawal
650,2986,2023-10-20,1767.95,Deposit
651,2453,2023-08-27,-701.31,Withdrawal
652,3562,2023-02-14,2106.78,Deposit
653,549,2024-01-26,3837.73,Deposit
654,1604,2024-01-08,-1508.04,Withdrawal
655,5345,2023-02-02,2003.46,Withdrawal
656,1444,2023-04-16,-2024.74,Withdrawal
657,984,2023-10-05,-2162.65,Withdrawal
658,3611,2023-10-17,-2563.66,Withdrawal
659,5305,2023-04-26,-4951.18,Withdrawal
660,136,2023-07-27,33.41,Withdrawal
661,4050,2023-05-24,-4343.13,Withdrawal
662,785,2023-05-05,-2176.54,Withdrawal
663,4901,2023-05-18,3370.44,Withdrawal
664,867,2023-04-19,-3012.18,Deposit
665,3056,2023-04-07,4524.51,Withdrawal
666,4925,2023-07-22,-840.2,Deposit
667,4919,2023-08-04,-4664.84,Withdrawal
668,4139,2023-01-27,63.21,Deposit
669,3025,2023-01-09,-2760.82,Withdrawal
670,1972,2023-07-09,-4160.52,Deposit
671,3345,2023-10-21,407.22,Deposit
672,2093,2023-04-18,-2599.91,Withdrawal
673,3603,2023-09-02,4055.74,Deposit
674,705,2023-01-22,1456.12,Deposit
675,5378,2023-07-25,1963.1,Deposit
676,1880,2023-03-28,-3147.05,Withdrawal
677,3229,2023-11-26,366.21,Deposit
678,3434,2023-06-13,-1279.25,Withdrawal
679,5510,2023-06-13,4343.62,Withdrawal
680,331,2023-08-14,-2528.83,Withdrawal
681,3831,2024-01-18,-4842.57,Deposit
682,987,2023-09-07,400.92,Withdrawal
683,2846,2023-09-18,-2862.11,Withdrawal
684,5031,2023-03-14,-3335.47,Withdrawal
685,386,2023-01-06,-4952.99,Deposit
686,1305,2023-02-21,-54.54,Deposit
687,1410,2023-03-10,-2360.66,Deposit
688,3010,2023-07-01,-1031.33,Withdrawal
689,5405,2023-04-08,-2689.38,Deposit
690,4764,2023-07-08,-1639.54,Deposit
691,1950,2023-12-03,3921.58,Deposit
692,398,2023-09-04,-3438.08,Deposit
693,1374,2023-06-30,-4142.09,Withdrawal
694,750,2023-09-15,-3368.8,Deposit
695,411,2023-07-31,-743.82,Deposit
696,3417,2023-06-16,-2168.84,Withdrawal
697,4632,2023-01-07,-435.14,Withdrawal
698,4291,2023-01-05,-3871.24,Withdrawal
699,5638,2023-04-30,164.25,Withdrawal
700,3333,2023-10-04,-3790.57,Withdrawal
701,2930,2023-07-14,4497.52,Withdrawal
702,867,2023-03-07,4948.4,Withdrawal
703,3389,2023-07-01,3195.75,Deposit
704,2360,2024-01-14,2497.29,Withdrawal
705,5344,2023-04-08,-1274.4,Withdrawal
706,1646,2024-01-20,2974.03,Withdrawal
707,5772,2023-11-14,-2384.68,Withdrawal
708,610,2023-10-17,2488.87,Withdrawal
709,3068,2023-12-31,950.39,Deposit
710,5814,2023-03-15,3760.87,Withdrawal
711,5472,2023-03-28,294.21,Withdrawal
712,3723,2023-12-12,3396.95,Withdrawal
713,3474,2023-04-09,-1634.11,Deposit
714,3517,2023-09-09,-1654.23,Deposit
715,398,2023-12-25,839.62,Withdrawal
716,3037,2023-09-21,-3508.51,Deposit
717,2836,2023-07-27,-4664.4,Withdrawal
718,3104,2023-07-30,-1872.8,Withdrawal
719,607,2023-06-19,-2591.58,Withdrawal
720,5939,2023-07-08,605.93,Withdrawal
721,3426,2023-08-12,-1235.21,Deposit
722,4865,2023-12-25,878.64,Withdrawal
723,5413,2023-06-27,2017.06,Withdrawal
724,4295,2023-04-30,381.55,Withdrawal
725,4571,2023-02-07,-383.03,Withdrawal
726,5843,2023-10-22,2469.25,Withdrawal
727,4331,2023-07-29,662.89,Deposit
728,856,2023-02-18,-3816.88,Withdrawal
729,2558,2023-11-18,-507.0,Deposit
730,60,2023-08-21,-3940.85,Withdrawal
731,4668,2023-01-31,3839.04,Deposit
732,2657,2023-12-25,-1565.7,Deposit
733,2407,2023-02-11,-3514.55,Withdrawal
734,266,2023-08-28,-3829.36,Deposit
735,2136,2023-03-22,-2901.39,Deposit
736,3645,2023-09-04,-2583.26,Deposit
737,41,2023-03-11,-1931.02,Deposit
738,3580,2023-03-27,-820.89,Withdrawal
739,1084,2024-01-11,2318.79,Withdrawal
740,3923,2023-01-08,-3094.5,Deposit
741,5620,2023-09-22,-4648.59,Withdrawal
742,2198,2023-09-01,-347.22,Withdrawal
743,1732,2024-01-25,2528.89,Withdrawal
744,5450,2023-12-16,1532.59,Deposit
745,2387,2023-05-03,72.72,Deposit
746,2391,2023-01-12,3023.53,Withdrawal
747,2321,2023-11-04,1040.18,Deposit
748,4071,2023-09-08,-2796.83,Deposit
749,1172,2023-11-08,-1416.74,Deposit
750,5126,2023-10-06,-1064.24,Withdrawal
751,4967,2023-07-21,2342.2,Withdrawal
752,5978,2023-06-13,2338.05,Withdrawal
753,1615,2023-11-15,-2060.14,Deposit
754,239,2024-01-20,3990.91,Deposit
755,3339,2023-12-17,4825.59,Deposit
756,3038,2023-10-23,4118.77,Withdrawal
757,5133,2023-08-29,717.03,Withdrawal
758,3647,2023-07-12,2650.74,Deposit
759,2353,2023-11-16,-3357.04,Deposit
760,1528,2023-11-10,-143.3,Deposit
761,5285,2023-12-28,-1761.89,Deposit
762,1377,2023-02-13,-2708.67,Withdrawal
763,3939,2023-04-18,2952.47,Withdrawal
764,3012,2023-06-17,3642.79,Deposit
765,550,2024-01-26,2081.57,Withdrawal
766,133,2023-12-13,-698.18,Withdrawal
767,5017,2023-04-09,2854.32,Deposit
768,4759,2023-08-24,-4039.85,Withdrawal
769,3931,2023-06-18,474.25,Deposit
770,101,2023-11-30,643.69,Deposit
771,185,2023-05-18,-2477.23,Withdrawal
772,4201,2023-03-02,-1082.91,Withdrawal
773,298,2023-11-21,-952.28,Withdrawal
774,2606,2023-03-01,-595.02,Deposit
775,2644,2023-07-17,-2402.57,Withdrawal
776,4664,2023-01-19,2167.42,Withdrawal
777,4088,2023-04-29,2749.1,Withdrawal
778,5449,2023-08-15,690.53,Deposit
779,4757,2023-10-01,-691.79,Deposit
780,4408,2024-01-24,-3205.69,Withdrawal
781,2507,2023-12-14,899.96,Withdrawal
782,4708,2023-08-23,3744.04,Deposit
783,429,2023-03-02,-1343.73,Deposit
784,3171,2023-12-26,-3317.51,Withdrawal
785,1237,2023-03-06,1680.41,Deposit
786,4856,2023-10-30,1062.7,Deposit
787,4752,2024-01-18,-1197.93,Withdrawal
788,5370,2023-02-27,-1826.57,Withdrawal
789,1483,2023-08-13,211.73,Withdrawal
790,5228,2023-11-15,2284.85,Deposit
791,3775,2023-10-04,4233.04,Deposit
792,470,2023-02-08,1862.33,Deposit
793,184,2023-01-28,-687.16,Deposit
794,5618,2023-08-09,4593.22,Deposit
795,4824,2024-01-23,3738.57,Deposit
796,2662,2023-01-21,2911.83,Deposit
797,2771,2023-12-18,1465.73,Deposit
798,5762,2023-07-20,1223.23,Deposit
799,5954,2023-12-06,-3876.32,Deposit
800,4563,2023-02-06,-3476.34,Withdrawal
801,2880,2023-08-24,-4354.77,Deposit
802,3391,2023-02-23,-2652.95,Withdrawal
803,3837,2023-10-08,-946.64,Deposit
804,189,2023-02-21,703.61,Withdrawal
805,718,2023-08-21,-1464.48,Deposit
806,3642,2023-03-27,2824.15,Deposit
807,1890,2023-11-06,2969.16,Withdrawal
808,5760,2023-07-18,-1390.38,Withdrawal
809,893,2023-10-05,2076.26,Deposit
810,2347,2023-09-17,-3825.14,Deposit
811,4043,2023-10-23,-1064.77,Withdrawal
812,466,2023-01-07,4484.23,Deposit
813,4492,2023-07-28,1719.23,Withdrawal
814,4740,2023-10-12,-3715.0,Withdrawal
815,4803,2023-08-17,616.97,Deposit
816,3783,2023-08-09,-723.86,Deposit
817,1565,2023-11-30,-2973.07,Withdrawal
818,5287,2023-05-13,-1888.69,Deposit
819,3864,2023-04-27,4669.82,Withdrawal
820,761,2023-03-16,1890.6,Withdrawal
821,4677,2023-10-26,-2509.09,Withdrawal
822,1417,2023-01-17,-4504.05,Withdrawal
823,5829,2024-01-21,-3479.4,Withdrawal
824,3452,2023-10-29,-2686.95,Withdrawal
825,1544,2023-03-07,-1893.26,Deposit
826,3049,2023-02-27,136.74,Deposit
827,1089,2023-06-24,-2654.08,Deposit
828,4123,2023-01-20,808.89,Deposit
829,435,2023-10-16,4953.0,Deposit
830,4207,2023-01-25,1.21,Withdrawal
831,5544,2023-12-10,-3356.87,Deposit
832,4816,2023-03-15,-2158.57,Deposit
833,1432,2023-09-04,4464.57,Withdrawal
834,752,2023-05-17,2245.7,Withdrawal
835,1120,2023-11-13,-3214.44,Deposit
836,1138,2023-12-28,3334.5,Withdrawal
837,5477,2024-01-26,-2658.45,Deposit
838,3938,2023-06-01,-3116.23,Deposit
839,5272,2023-12-29,4633.3,Withdrawal
840,3314,2023-08-16,2097.27,Deposit
841,4127,2023-12-26,4689.58,Withdrawal
842,3912,2023-06-23,-724.31,Deposit
843,2153,2023-10-24,671.41,Withdrawal
844,2714,2024-01-06,2823.47,Deposit
845,4439,2023-10-06,-1501.46,Withdrawal
846,3296,2023-05-23,-4177.7,Deposit
847,5210,2023-06-27,1415.07,Deposit
848,3989,2023-03-07,-1675.68,Deposit
849,4968,2023-11-29,-1363.93,Deposit
850,3524,2023-01-03,-4682.84,Withdrawal
851,11,2023-02-06,2410.81,Deposit
852,3753,2023-03-07,-2132.78,Withdrawal
853,3210,2023-09-15,-3327.39,Withdrawal
854,105,2023-08-03,-4969.71,Withdrawal
855,1594,2023-11-22,4310.52,Deposit
856,2976,2023-05-24,-4213.27,Withdrawal
857,3594,2023-10-19,4560.11,Deposit
858,4429,2023-07-10,3513.74,Deposit
859,1039,2023-11-23,2982.74,Withdrawal
860,2334,2023-10-17,-1300.22,Deposit
861,2517,2023-03-13,-1470.48,Deposit
862,4329,2023-05-20,-1449.79,Withdrawal
863,4972,2023-01-25,1240.15,Withdrawal
864,5043,2023-07-15,-3141.8,Deposit
865,3166,2023-12-14,-723.8,Withdrawal
866,5460,2023-07-21,3221.25,Withdrawal
867,5088,2023-04-01,-4411.0,Withdrawal
868,4155,2023-07-19,237.44,Withdrawal
869,846,2023-09-24,911.97,Deposit
870,5774,2023-05-29,3769.34,Withdrawal
871,3924,2023-10-10,1904.09,Withdrawal
872,4433,2023-02-24,253.7,Deposit
873,341,2023-08-11,-1948.56,Deposit
874,1930,2023-04-25,256.48,Deposit
875,3218,2023-07-06,-557.64,Withdrawal
876,2649,2023-02-17,-1392.26,Withdrawal
877,4882,2024-01-06,-3739.98,Deposit
878,1535,2023-10-30,4085.55,Deposit
879,5686,2023-11-07,1554.05,Withdrawal
880,1386,2023-10-01,-2043.37,Deposit
881,3989,2023-09-26,4259.28,Deposit
882,3283,2023-03-06,-692.46,Deposit
883,2004,2023-09-19,2749.87,Deposit
884,1221,2023-04-08,1409.98,Withdrawal
885,3392,2023-09-24,-2569.36,Withdrawal
886,5770,2023-06-20,809.56,Deposit
887,3693,2023-03-09,-3103.16,Deposit
888,144,2023-02-22,4807.42,Withdrawal
889,3461,2023-04-15,1486.69,Withdrawal
890,5160,2024-01-13,-3037.63,Withdrawal
891,3495,2023-03-02,-1787.41,Withdrawal
892,2191,2023-09-14,-3749.02,Withdrawal
893,4625,2023-01-25,-3162.82,Withdrawal
894,2893,2023-11-11,-2911.15,Deposit
895,2191,2023-10-01,-4424.88,Deposit
896,174,2023-07-04,-2007.73,Deposit
897,1297,2023-07-21,-383.58,Withdrawal
898,5406,2023-10-22,-943.25,Withdrawal
899,2435,2023-10-12,-4505.4,Deposit
900,4001,2024-01-11,3585.71,Withdrawal
901,1067,2023-03-08,4072.87,Deposit
902,1828,2023-11-23,-4160.17,Withdrawal
903,5821,2023-01-20,-212.69,Deposit
904,3945,2024-01-28,784.75,Withdrawal
905,615,2023-06-18,1719.03,Deposit
906,5720,2023-01-30,-3260.31,Withdrawal
907,3573,2023-10-14,2922.1,Withdrawal
908,301,2023-07-19,4388.97,Withdrawal
909,539,2023-11-23,-2506.71,Withdrawal
910,280,2024-01-03,-3494.16,Deposit
911,5618,2023-03-05,2938.59,Withdrawal
912,4111,2023-09-26,-1010.28,Deposit
913,3014,2023-03-01,3492.73,Withdrawal
914,423,2023-01-18,-4510.79,Withdrawal
915,2322,2023-04-20,-3643.89,Withdrawal
916,3674,2023-04-16,4412.02,Withdrawal
917,2284,2023-12-25,-44.12,Withdrawal
918,3030,2023-09-29,425.5,Withdrawal
919,1266,2023-11-11,2731.66,Withdrawal
920,3715,2023-10-04,-4356.48,Withdrawal
921,5733,2023-04-07,-2238.96,Deposit
922,3458,2023-06-08,2091.45,Withdrawal
923,3711,2023-11-17,3572.59,Deposit
924,1689,2023-02-08,-2890.36,Withdrawal
925,4391,2023-04-21,-4839.05,Withdrawal
926,3336,2023-05-31,3874.9,Withdrawal
927,240,2023-10-12,432.61,Withdrawal
928,5434,2023-12-10,14.85,Withdrawal
929,2994,2023-05-11,-4901.24,Withdrawal
930,112,2023-08-21,2288.47,Deposit
931,4285,2023-05-27,-3823.48,Deposit
932,1915,2023-03-06,4865.36,Withdrawal
933,4318,2023-07-02,1776.56,Withdrawal
934,4126,2023-06-03,-2114.66,Withdrawal
935,535,2023-12-08,1418.12,Deposit
936,860,2023-08-05,4839.54,Deposit
937,1010,2023-12-26,1554.59,Withdrawal
938,3302,2023-11-02,-2778.45,Deposit
939,5082,2023-04-01,-352.64,Deposit
940,5301,2023-02-15,2143.31,Withdrawal
941,5270,2023-09-19,2875.02,Deposit
942,3896,2023-11-04,-2966.61,Withdrawal
943,4714,2023-01-24,2389.99,Deposit
944,931,2023-11-22,-4205.92,Deposit
945,3637,2023-11-27,-1137.8,Deposit
946,3399,2023-09-16,-2451.59,Deposit
947,5643,2023-03-18,2727.94,Withdrawal
948,1123,2023-10-24,4756.22,Deposit
949,2780,2023-08-20,407.04,Withdrawal
950,2185,2023-05-15,3668.77,Withdrawal
951,4073,2024-01-04,-1183.63,Deposit
952,3316,2023-02-05,25.91,Deposit
953,4348,2023-04-01,968.12,Deposit
954,598,2023-07-08,2578.4,Deposit
955,5,2023-04-01,-1572.92,Withdrawal
956,1257,2023-09-06,3087.98,Withdrawal
957,3747,2023-06-27,2389.21,Withdrawal
958,5127,2023-09-01,4403.47,Withdrawal
959,1339,2023-01-13,4100.21,Deposit
960,3644,2023-06-02,-421.66,Withdrawal
961,4865,2023-04-05,4839.94,Deposit
962,2825,2023-08-09,-455.64,Deposit
963,5161,2023-10-14,-3412.43,Deposit
964,2706,2023-06-06,-427.88,Deposit
965,4044,2023-08-14,-2096.84,Deposit
966,5957,2023-11-12,-2570.98,Withdrawal
967,5254,2023-01-27,-3436.34,Deposit
968,1558,2023-03-20,1421.79,Deposit
969,2115,2023-07-03,-3270.42,Deposit
970,4505,2023-08-21,2335.97,Deposit
971,3527,2023-01-06,-3913.5,Withdrawal
972,5535,2023-02-15,-1259.6,Withdrawal
973,4710,2023-02-10,4947.25,Withdrawal
974,900,2023-02-24,3497.63,Withdrawal
975,354,2023-04-13,-4215.97,Withdrawal
976,3757,2023-05-15,4881.21,Withdrawal
977,190,2023-12-13,4903.36,Deposit
978,2369,2023-08-22,810.67,Deposit
979,766,2023-08-05,3023.35,Deposit
980,1111,2023-04-16,-1725.22,Withdrawal
981,5261,2023-06-08,4755.43,Withdrawal
982,2872,2023-05-13,-1354.33,Deposit
983,1507,2023-12-29,-3307.71,Deposit
984,4904,2023-02-26,4009.88,Deposit
985,5500,2023-12-27,-4476.3,Deposit
986,3088,2023-06-26,-3779.55,Withdrawal
987,5672,2023-10-27,1121.68,Withdrawal
988,3957,2023-01-24,-3090.17,Withdrawal
989,408,2023-11-04,4283.21,Withdrawal
990,2799,2023-08-15,-2067.34,Withdrawal
991,794,2023-10-11,2437.87,Withdrawal
992,3269,2023-01-03,4856.49,Withdrawal
993,2133,2023-12-18,-3987.1,Deposit
994,2827,2023-03-13,1002.59,Deposit
995,1664,2023-09-04,3015.88,Deposit
996,88,2023-11-11,-2459.96,Deposit
997,502,2023-06-21,4529.89,Withdrawal
998,819,2023-01-28,-4942.66,Withdrawal
999,3694,2023-04-26,681.82,Deposit
1000,4762,2023-03-09,2520.38,Deposit
1001,5328,2023-07-25,-4417.16,Withdrawal
1002,2815,2023-01-28,-4213.18,Deposit
1003,2425,2023-11-24,-3049.55,Withdrawal
1004,5792,2023-03-11,1146.34,Withdrawal
1005,1958,2023-10-10,-2275.53,Withdrawal
1006,4031,2023-11-30,-2029.62,Deposit
1007,4665,2023-12-28,-3641.55,Withdrawal
1008,485,2023-10-12,-1532.3,Deposit
1009,1209,2023-07-20,-545.07,Deposit
1010,3993,2023-09-21,-444.67,Withdrawal
1011,3192,2023-04-11,537.49,Deposit
1012,3162,2023-07-27,1155.93,Deposit
1013,4949,2023-01-01,-285.16,Deposit
1014,1312,2023-01-25,-1139.11,Deposit
1015,2429,2023-02-23,-1728.28,Withdrawal
1016,5831,2023-08-30,2372.65,Withdrawal
1017,3044,2023-01-31,1525.76,Deposit
1018,3525,2023-05-07,1453.83,Deposit
1019,540,2023-03-25,4970.49,Withdrawal
1020,4919,2023-04-09,-3566.8,Withdrawal
1021,5886,2023-01-18,-4112.25,Deposit
1022,1436,2023-04-06,-1949.25,Deposit
1023,3937,2023-04-17,2053.42,Deposit
1024,2890,2023-11-08,-1393.1,Withdrawal
1025,3772,2023-04-25,-1862.63,Deposit
1026,4367,2023-02-27,-4723.9,Withdrawal
1027,5622,2023-02-05,467.63,Withdrawal
1028,987,2023-07-04,45.91,Withdrawal
1029,4614,2023-03-12,4193.86,Deposit
1030,5310,2023-01-20,-504.61,Withdrawal
1031,5624,2024-01-07,-340.87,Deposit
1032,4126,2023-07-15,3068.92,Withdrawal
1033,1258,2023-12-15,4612.53,Deposit
1034,953,2023-02-16,1074.64,Deposit
1035,2701,2023-10-26,-4417.0,Deposit
1036,2838,2023-04-22,884.1,Withdrawal
1037,4928,2023-12-12,-2067.08,Withdrawal
1038,586,2023-05-19,2987.93,Withdrawal
1039,3804,2023-01-08,1541.03,Withdrawal
1040,2973,2023-04-04,-4386.15,Withdrawal
1041,5840,2023-05-13,-2200.96,Deposit
1042,4111,2024-01-26,-3183.96,Withdrawal
1043,3051,2024-01-21,4773.45,Withdrawal
1044,3202,2024-01-28,-3116.4,Deposit
1045,2365,2023-12-11,3617.4,Deposit
1046,1126,2023-05-24,3695.71,Deposit
1047,5158,2023-01-21,4203.15,Withdrawal
1048,5791,2023-12-04,3021.81,Deposit
1049,5351,2023-12-30,745.24,Deposit
1050,2407,2023-09-18,-3755.07,Withdrawal
1051,4856,2023-04-10,2475.58,Deposit
1052,4271,2023-12-27,-2971.43,Withdrawal
1053,326,2023-04-15,3061.64,Deposit
1054,461,2024-01-23,-78.97,Withdrawal
1055,942,2023-02-12,2445.91,Withdrawal
1056,4216,2023-06-04,1956.35,Deposit
1057,2372,2023-06-14,-2886.63,Deposit
1058,5980,2024-01-29,696.48,Deposit
1059,2172,2023-01-29,4870.8,Withdrawal
1060,3027,2023-01-30,-481.68,Withdrawal
1061,2375,2023-01-06,3586.2,Deposit
1062,37,2023-12-21,3020.71,Deposit
1063,1826,2023-12-20,-4568.89,Deposit
1064,3158,2023-02-15,347.89,Deposit
1065,670,2023-07-21,-4865.33,Withdrawal
1066,5058,2023-10-05,293.41,Deposit
1067,4028,2023-02-03,-626.75,Withdrawal
1068,4550,2023-02-19,2252.25,Withdrawal
1069,1706,2023-09-21,-4661.53,Deposit
1070,3797,2023-12-10,4592.39,Withdrawal
1071,3862,2023-02-16,-1561.72,Withdrawal
1072,3824,2023-06-26,1799.15,Withdrawal
1073,3685,2024-01-22,1206.45,Deposit
1074,4873,2023-01-09,3517.9,Deposit
1075,3021,2023-06-05,-4332.43,Withdrawal
1076,5397,2023-01-08,-1698.98,Withdrawal
1077,253,2023-10-09,-2556.23,Deposit
1078,2366,2023-11-23,-4526.89,Deposit
1079,4419,2023-04-06,-1846.6,Deposit
1080,3810,2023-11-07,-2344.4,Withdrawal
1081,713,2023-08-17,-1721.44,Withdrawal
1082,3282,2023-03-21,3707.83,Deposit
1083,4013,2023-05-05,4745.42,Withdrawal
1084,3304,2023-05-09,4076.66,Deposit
1085,3821,2024-01-11,2873.94,Deposit
1086,769,2023-07-04,1844.63,Deposit
1087,2060,2023-11-21,-1597.15,Withdrawal
1088,2180,2023-03-06,-17.48,Deposit
1089,3546,2024-01-21,2574.0,Deposit
1090,3055,2023-01-06,-4655.51,Deposit
1091,517,2023-01-30,-3552.28,Withdrawal
1092,5510,2023-01-27,-989.64,Deposit
1093,2633,2023-01-27,-4370.65,Deposit
1094,3917,2023-01-23,-1841.32,Deposit
1095,2022,2023-07-18,-4690.93,Deposit
1096,3644,2023-01-18,4467.5,Deposit
1097,1574,2023-12-17,-4539.15,Deposit
1098,829,2023-07-24,1457.06,Deposit
1099,5696,2023-03-10,2588.32,Deposit
1100,5474,2023-10-29,-2858.29,Deposit
1101,5376,2023-03-27,2228.05,Withdrawal
1102,1379,2023-04-05,830.36,Withdrawal
1103,3861,2023-04-11,3163.43,Withdrawal
1104,297,2023-07-02,-3968.46,Withdrawal
1105,3199,2023-10-23,860.77,Withdrawal
1106,1278,2023-06-10,-3661.27,Withdrawal
1107,3719,2023-05-20,-4906.59,Deposit
1108,2089,2023-08-16,752.04,Withdrawal
1109,5635,2024-01-01,-1161.64,Withdrawal
1110,2517,2023-03-07,3744.42,Deposit
1111,729,2023-09-15,1063.51,Withdrawal
1112,5479,2023-06-02,-3699.24,Withdrawal
1113,3484,2023-11-12,-710.07,Deposit
1114,2506,2023-12-14,4915.27,Withdrawal
1115,1433,2023-01-27,-1462.1,Withdrawal
1116,5464,2023-10-01,1932.07,Withdrawal
1117,1969,2023-06-25,3005.45,Deposit
1118,672,2023-03-12,1131.22,Withdrawal
1119,1031,2023-11-23,-1726.75,Withdrawal
1120,810,2023-10-19,1920.39,Deposit
1121,3078,2023-08-05,4305.41,Withdrawal
1122,1469,2023-10-15,-3503.63,Withdrawal
1123,4029,2023-04-14,4868.39,Withdrawal
1124,5528,2023-11-09,-3395.23,Deposit
1125,1677,2024-01-25,4281.91,Deposit
1126,5948,2023-12-20,478.28,Deposit
1127,704,2023-03-19,-2751.71,Deposit
1128,3459,2023-03-16,601.95,Withdrawal
1129,2351,2023-11-10,2990.86,Withdrawal
1130,1220,2023-07-24,-588.46,Deposit
1131,5904,2023-04-01,-2480.1,Deposit
1132,861,2023-10-05,-1223.76,Withdrawal
1133,1252,2023-09-18,-5.88,Deposit
1134,2475,2023-12-21,-1800.61,Deposit
1135,4651,2023-03-09,-2919.6,Deposit
1136,3566,2023-11-02,4572.55,Withdrawal
1137,1910,2023-03-24,1354.51,Withdrawal
1138,2722,2024-01-10,-634.53,Withdrawal
1139,4506,2023-07-13,2046.04,Withdrawal
1140,494,2023-07-23,17.61,Withdrawal
1141,5207,2023-02-16,4728.27,Withdrawal
1142,196,2024-01-05,3661.58,Withdrawal
1143,4144,2023-02-05,-4307.26,Withdrawal
1144,2021,2023-04-06,805.75,Withdrawal
1145,2112,2023-09-21,-3152.8,Withdrawal
1146,3218,2023-03-10,-1103.24,Withdrawal
1147,4843,2023-05-05,-703.71,Deposit
1148,2500,2023-10-21,1353.79,Withdrawal
1149,4771,2023-12-17,2239.78,Withdrawal
1150,1414,2023-06-25,-4490.86,Deposit
1151,1651,2023-09-13,280.74,Deposit
1152,4938,2023-08-27,1201.7,Withdrawal
1153,1846,2023-02-23,1367.82,Withdrawal
1154,2058,2023-04-05,3847.26,Withdrawal
1155,2309,2023-08-06,4280.52,Deposit
1156,5316,2023-07-17,-1633.61,Deposit
1157,772,2023-05-25,-4723.75,Deposit
1158,415,2023-06-20,992.53,Withdrawal
1159,211,2024-01-24,608.08,Withdrawal
1160,3686,2023-10-29,3161.2,Withdrawal
1161,5452,2023-10-30,-36.12,Withdrawal
1162,696,2023-08-30,3021.99,Withdrawal
1163,4381,2023-02-28,163.6,Withdrawal
1164,5908,2023-05-06,3985.2,Withdrawal
